teleplay_id,name,genre,type,episodes,rating,members
29937,Qin Shiming Yue Zhi: Luosheng Tangxia,"Action, Fantasy, Historical, Martial Arts",ONA,1,6.153402149048153,131
31211,Choegang Top Plate,"Action, Comedy, Kids, Sports",medium,26,7.0137851020320365,86
17871,Yonhyakunijuu Renpai Girl,"Comedy, Romance, School",Special,1,6.653880359996865,2852
1943,Paprika,"Fantasy, Horror, Mystery, Psychological, Sci-Fi, Thriller",long,1,6.996216657706562,163308
9243,Nine 2: Koibito Sengen,"Action, School, Sports",Special,1,5.490772508641008,151
5755,Aoki Ryuusei SPT Layzner OVA,"Action, Mecha, Military, Sci-Fi, Shounen, Space",short,3,6.342825562649383,740
20021,Sword Art Online: Extra Edition,"Action, Adventure, Fantasy, Game, Romance",Special,1,7.1085933069810014,121722
9768,Shima Shima Tora no Shimajirou,"Adventure, Comedy, Fantasy, Kids, Magic",medium,726,6.1266764729229255,237
5031,Cobra The Animation: Time Drive,"Action, Adventure, Sci-Fi, Space",short,2,6.3125484281572355,2155
1453,Maison Ikkoku,"Comedy, Drama, Romance, Slice of Life",medium,96,7.624492575626756,22079
17675,Otogi no Sekai Ryokou,Adventure,long,1,7.170226454439216,67
8993,Juliet,"Ecchi, Romance",short,1,5.549864940643657,284
20509,Fate/kaleid liner Prisma☆Illya 2wei!,"Action, Comedy, Fantasy, Magic",medium,10,6.879931514907459,56859
9917,Pokemon Best Wishes!: Victini to Kuroki Eiyuu Zekrom,"Adventure, Comedy, Drama, Fantasy, Kids",long,1,7.344841877214748,17120
22955,Francesca,"Comedy, Fantasy",medium,24,6.692821650289925,6487
2386,One Piece: Yume no Soccer Ou!,"Comedy, Fantasy, Shounen, Sports",long,1,7.553189899851505,23915
30,Neon Genesis Evangelion,"Action, Dementia, Drama, Mecha, Psychological, Sci-Fi",medium,26,7.371837822298969,461946
32366,Gintama°: Aizome Kaori-hen,"Comedy, Parody",short,2,6.997295142886855,16947
2778,Generation of Chaos III: Toki no Fuuin,"Action, Adventure, Fantasy, Magic",short,2,5.885895516113909,573
15793,"Senki Zesshou Symphogear G: In the Distance, That Day, When the Star Became Music...","Action, Music, Sci-Fi",medium,13,6.859505233465022,25750
19999,Sobakasu Pucchi,"Adventure, Comedy, Kids",medium,162,7.258482592846686,72
3866,Kuro ga Ita Natsu,"Drama, Historical",long,1,6.541692403970333,344
6280,Cat Shit One,"Action, Fantasy, Military",ONA,1,6.987683347864998,19762
10582,Astarotte no Omocha! EX,"Comedy, Demons, Ecchi, Fantasy, Romance, Seinen",short,1,6.74135494486052,20824
33130,Naze Ikiru: Rennyo Shounin to Yoshizaki Enjou,Historical,long,1,5.881594390953857,507
824,Guardian Hearts,"Comedy, Ecchi, Magic, Romance, School",short,6,6.677690558089273,5409
3243,Elec-king The Animation,Comedy,medium,13,6.408274905600532,96
1203,Nitaboh,"Historical, Music",long,1,6.750492290365315,4413
10825,Ranma ½: Battle ga Ippai 29-nin no Korinai Yatsura,"Comedy, Martial Arts, Slice of Life",short,1,6.464455083159253,2242
1375,Watashi no Ashinaga Ojisan,"Comedy, Historical, Romance, School, Shoujo, Slice of Life",medium,40,7.378835233611639,5600
28571,Karugamo Oyako no Hi no Youjin,"Drama, Kids",short,1,7.010418339830205,38
7477,Fusha no Sha,"Adventure, Historical, Martial Arts, Samurai, Supernatural",long,1,6.068461755920975,453
251,Kyou kara Maou!,"Adventure, Comedy, Demons, Fantasy, Shoujo",medium,78,7.382415601012335,58150
11031,Vampire,"Restricted, Supernatural",short,2,6.42158967277388,2589
7171,Oni,"Demons, Historical, Supernatural",long,1,6.079334236800938,950
25139,Oh! My Konbu,"Comedy, Shounen, Slice of Life",medium,22,7.0484244340775986,70
16554,Dallyeola Majing-ga-X,"Mecha, Sci-Fi",long,1,6.234189888780179,94
905,Dragon Ball Z Movie 12: Fukkatsu no Fusion!! Gokuu to Vegeta,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",long,1,7.352625336881845,56994
2428,Tanpen Unico: Kuroi Kumo to Shiroi Hane,"Adventure, Fantasy, Kids",long,1,6.357184015441114,699
8815,Domo TV,Comedy,medium,26,6.350772667694853,832
17313,Pro Golfer Saru,"Kids, Sports",Special,1,6.461248697244032,74
3875,Mahoutsukai Sally 2,"Comedy, Magic, Shoujo",medium,88,6.740325242363799,720
6762,Cynical Hysterie Hour: Utakata no Uta,Comedy,long,1,6.248445727034957,126
11221,Machikado no Märchen,Romance,short,1,5.731786975834688,333
32864,JK to Ero Konbini Tenchou,Restricted,short,Unknown,6.66374190373915,2194
2550,Onboro Film,"Comedy, Parody",long,1,6.179362423240885,1507
28619,Ranpo Kitan: Game of Laplace,Mystery,medium,11,7.150692082920415,66777
7568,Umineko no Naku Koro ni Specials,"Comedy, Parody",Special,26,7.248519855590043,10913
18055,Hakkenden: Touhou Hakken Ibun 2nd Season,"Action, Fantasy, Shoujo, Supernatural",medium,13,7.058670411536557,33466
204,Yumeria,"Action, Comedy, Ecchi, Harem, Super Power",medium,12,6.669445211404525,19138
29800,Urameshi Denwa,Kids,long,1,6.764927608035498,94
28119,Kuma no Minakuro to Kouhei Jiisan,"Drama, Kids",short,1,7.010671646182564,53
21435,Yama no Susume Second Season,"Adventure, Comedy, Slice of Life",medium,24,7.296834973167362,11413
29952,Kairaku no Sono,"Dementia, Music",long,1,4.197192036239914,188
2337,Tetsujin 28-gou (2004),"Adventure, Mecha, Sci-Fi, Shounen",medium,26,6.837030960536986,1826
6509,Kiteretsu Daihyakka,"Comedy, Drama, Slice of Life",medium,331,7.071748978769273,1083
1053,Tokyo Daigaku Monogatari,"Comedy, Drama, Ecchi, Romance, School",short,2,6.316301847671239,1493
29713,Don&#039;t You Wish You Were Here?,Dementia,long,1,5.508099407905475,78
32670,Battle Spirits: Double Drive,"Action, Kids",medium,Unknown,5.930587127374668,515
23383,D-Frag! OVA,"Comedy, Game, Seinen",short,1,7.023993688306168,28116
7482,"Yume kara, Samenai","Romance, School",short,1,5.79825532866321,366
18773,Kuwagata Tsumami,Comedy,ONA,84,6.718958388809431,68
31485,Aikatsu Stars! Movie,"Music, School, Shoujo, Slice of Life",long,1,6.705168307767732,1042
18841,PES: Peace Eco Smile - Drive your Heart,"Cars, Romance, Sci-Fi",ONA,1,5.123544434965752,449
10918,Kowarekake no Orgel (Movie),"Drama, Music, Sci-Fi, Slice of Life",long,1,7.534834647296,9404
3724,Taiko no Tatsujin,Game,medium,26,6.27284563528484,406
31678,Dragon Nest: Throne of Elves,"Action, Adventure, Fantasy, Magic",long,1,6.4966335301243845,1466
33916,Wanwanwan Coin,Comedy,ONA,15,5.8869831098359615,37
31491,Hantsu x Trash,"Comedy, Ecchi, Romance, School, Seinen, Sports",short,3,6.647347112337415,6850
29633,Kiseki,Dementia,long,1,4.8988471977941215,130
9070,Oden-kun,Comedy,medium,156,7.075891776322331,118
10197,Nyanpire The Animation,"Comedy, Supernatural",medium,12,6.786007835589228,19161
22199,Akame ga Kill!,"Action, Adventure, Fantasy",medium,24,7.1920748974999515,492133
3566,Hika Ryoujoku: Wana ni Hamatta Futari,Restricted,short,1,5.181230630759572,1062
9353,D.C. I&amp;II P.S.P. Re-Animated,"Drama, Harem, Magic, Romance",short,1,6.368584542482507,4019
30403,Paper Film,Comedy,long,1,6.635623846474131,102
25835,Shirobako,"Comedy, Drama",medium,24,7.345670073985552,146895
10823,Ranma ½: 1994 Music Calendar,"Comedy, Martial Arts, Slice of Life",short,1,6.2734115012378835,1730
30276,One Punch Man,"Action, Comedy, Parody, Sci-Fi, Seinen, Super Power, Supernatural",medium,12,6.995311003324673,552458
32189,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,"Action, Horror, Mystery, Psychological",medium,12,6.772923907027531,83343
9819,Mak Dau Xiang Dang Dang,Comedy,long,1,6.635644342419653,103
2506,Imouto,Restricted,short,1,6.4455059735263545,2476
30445,"Wake Up, Girls! Deai no Kiroku: A Brief Recording",Music,short,1,5.821843219690674,810
3076,Bishoujo Senshi Sailor Moon SuperS Special,"Magic, Romance, Shoujo",Special,3,7.071730025679551,12317
32171,Ange Vierge,"Adventure, Fantasy, Magic, School",medium,12,6.747755611461465,21934
5214,Gakuen Shimai,Restricted,short,2,6.484526512961024,2864
32852,Survivor,"Music, Supernatural",Music,1,5.088592235796072,70
31177,Yakyuubu Aruaru,Sports,medium,3,5.6427027596550765,149
2548,Ai no Wakakusa Monogatari,"Drama, Historical, Slice of Life",medium,48,7.400090787078913,3334
28285,Trinity Seven OVA,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Supernatural",short,1,6.885639514702392,38197
11371,New Prince of Tennis,"Action, Comedy, Shounen, Sports",medium,13,7.218317496424794,30630
33672,Doraemon Movie 37: Nobita no Nankyoku Kachikochi Daibouken,"Adventure, Comedy, Fantasy, Kids, Shounen",long,1,5.97135169626697,172
13595,"Suki de Suki de, Suki de The Animation",Restricted,short,2,6.735919085782915,5108
2116,Captain Tsubasa,"Action, Shounen, Sports",medium,128,7.659715284902025,36623
25491,Megumi to Taiyou III: Kajuu Gummi Tweet Fantasy - Timeline World,Fantasy,Special,1,6.708533888180097,128
6012,Kinpatsu no Jeanie,"Drama, Historical",medium,13,6.288818838333345,275
3466,Kino no Tabi: The Beautiful World - Tou no Kuni,"Adventure, Fantasy, Psychological",Special,1,6.9569968683544,19211
30480,Bara Bara Film,Dementia,long,1,5.50879096099795,110
5096,Doraemon Movie 28: Nobita to Midori no Kyojin Den,"Adventure, Comedy, Fantasy, Kids, Shounen",long,1,7.2054802430207054,1651
3069,Yamato yo Towa ni,"Action, Adventure, Drama, Military, Sci-Fi, Space",long,1,6.754087567224651,1148
29369,Tick &amp; Tack,"Fantasy, Kids",medium,10,7.7885452289229935,41
32289,Anison Nippon,"Action, Sci-Fi",ONA,1,5.05382427978809,209
3157,Guardian Hearts-Power UP!,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, Romance",short,4,6.392853781873073,2402
16460,Perrine Monogatari Specials,"Drama, Historical, Kids, Shoujo, Slice of Life",Special,2,7.008436544535015,111
22419,Acchi Kocchi,Dementia,long,1,5.632504637170125,3433
13937,Saishuu Chikan Densha Next,Restricted,short,2,6.33826382060874,2254
10742,Saru to Kani no Gassen,Drama,long,1,5.712313387616856,200
3956,Shakugan no Shana II (Second) Specials,"Comedy, Parody",Special,3,7.026449267318389,34305
11266,Ao no Exorcist: Kuro no Iede,"Action, Demons, Fantasy, Shounen, Supernatural",Special,1,7.23740081776141,59755
32729,Orange,"Drama, Romance, School, Sci-Fi, Shoujo",medium,13,7.184747445809682,165358
2732,Baby Baachan,"Comedy, Drama",medium,53,6.662776890433664,406
23311,Garo: Honoo no Kokuin,"Action, Demons, Fantasy, Magic, Supernatural",medium,24,7.124520923397119,64214
22157,Yasashii Kinyoubi,Dementia,long,1,4.493751822426773,358
12979,Naruto SD: Rock Lee no Seishun Full-Power Ninden,"Action, Comedy, Parody",medium,51,7.398424009180259,29989
28171,Shokugeki no Souma,"Ecchi, School, Shounen",medium,24,7.334030721052947,348951
3806,Sasuga no Sarutobi,"Action, Adventure, Comedy, Martial Arts, Romance, Sports",medium,69,6.9413636246276145,483
32349,Hot Minute: Gudetama,"Comedy, Kids",Special,1,5.560466676325811,213
20909,Kyoukai no Kanata: Mini Theater,"Slice of Life, Supernatural",Special,7,6.886742353234763,15703
15913,Happy☆Lucky Bikkuriman,"Adventure, Comedy, Fantasy, Kids",medium,46,7.961395097022832,117
5132,Let&#039;s Nupu Nupu,"Comedy, Ecchi, School",medium,16,6.359487572474344,1861
1728,Super GALS! Kotobuki Ran,"Comedy, Shoujo, Slice of Life",medium,52,7.495928111912616,10369
26289,Hage,"Drama, Kids, School",short,1,7.283992409104999,64
14833,Maoyuu Maou Yuusha,"Adventure, Demons, Fantasy, Historical, Romance",medium,12,7.130308781340093,164445
10850,Seibu Tetsudou Ekiin Tako-chan,"Comedy, Parody, Police, Slice of Life",ONA,12,6.6976695571773845,99
408,Final Fantasy VII: Last Order,"Action, Adventure, Drama, Fantasy, Sci-Fi",short,1,6.970045614472872,48041
1262,Macross II: Lovers Again,"Adventure, Mecha, Military, Sci-Fi, Shounen, Space",short,6,7.201005249627821,6760
2072,Idol Project,"Adventure, Comedy, Music",short,4,6.078091416139255,958
5420,Kemono no Souja Erin,"Drama, Fantasy",medium,50,7.497241522845512,36751
5717,Kiniro no Corda: Secondo Passo,"Harem, Music, School, Shoujo",Special,2,7.058011179204864,24379
72,Full Metal Panic? Fumoffu,"Action, Comedy, School",medium,12,6.6461454647847615,171086
1627,Choushin Hime Dangaizer 3,"Adventure, Ecchi, Mecha, Sci-Fi",short,4,5.896579687744039,919
7405,Jankenman,"Adventure, Super Power",medium,51,6.537857923008319,255
29385,Chii-chan to Hige Ojisan,"Kids, Slice of Life",medium,10,6.8794450717806495,49
9175,Tsuruhime Ja!,"Comedy, Kids, Shoujo, Slice of Life",medium,49,7.269599704017997,89
19099,Pokemon: Mewtwo - Kakusei e no Prologue,"Adventure, Fantasy, Kids",Special,1,6.758702352571268,4146
5116,Candy Boy Episode: EX01 - Mirai Yohouzu,"School, Shoujo Ai, Slice of Life",short,1,7.186026052932615,16405
21039,Gatchaman Crowds Insight,"Adventure, Sci-Fi",medium,12,6.842301213466246,41220
7500,Maabou no Shounen Koukuu Tsuwamono,Historical,long,1,7.18869695672838,110
2186,Maid no Yakata: Zetsubou-hen,Restricted,short,2,5.979830239637301,1308
10770,Mahou Shoujo Elena,"Restricted, Magic, Supernatural",short,3,6.517222071406355,3302
29979,Petting a Dog,Slice of Life,ONA,1,5.401417427049025,375
10525,Shinseiki Duel Masters Flash,"Comedy, Kids",medium,24,6.070599707370549,314
4827,_Summer Specials,Harem,Special,2,6.290386289515533,1977
32087,Osomatsu-kun (1988): Appare! Chibita no Onitaiji zansu,Comedy,Special,1,5.479619458597939,193
6272,Zakuro Yashiki,Historical,short,1,5.9904771658165785,531
17213,Sore Ike! Anpanman: Dadandan to Futago no Hoshi,"Comedy, Kids",long,1,6.643505013315358,87
20973,Sekai Seifuku: Bouryaku no Zvezda,"Action, Comedy, Fantasy",medium,12,6.73340162123621,67877
15673,Tell Your World,Music,Music,1,6.687313282725814,2630
17157,Nozoki Ana,"Comedy, Drama, Ecchi",short,1,6.790365529788531,21200
8774,3-tsu no Hanashi,Fantasy,Special,1,5.782430152945676,257
2746,Vexille: 2077 Nihon Sakoku,"Action, Military, Sci-Fi",long,1,7.411551625068323,14754
405,Blood: The Last Vampire,"Horror, Supernatural, Vampire",long,1,6.969656018299816,67778
2180,Slow Step,"Comedy, Romance, School, Slice of Life, Sports",short,5,6.274063845276619,1219
17395,Ark IX,Action,short,1,6.307631075031571,5308
153,Juuni Kokuki,"Action, Adventure, Fantasy, Magic, Supernatural",medium,45,7.268495351160275,66646
2430,Gekka Bijin,Restricted,short,2,5.9891801421163455,1487
32229,Ojiichan no Komoriuta,"Kids, Music",Music,1,5.047085841004966,37
18115,Magi: The Kingdom of Magic,"Action, Adventure, Fantasy, Magic, Shounen",medium,25,7.338559411878501,245026
10033,Toriko,"Action, Adventure, Comedy, Fantasy, Shounen",medium,147,7.596905646792481,54790
2500,The Cockpit,"Historical, Military",short,3,6.593810744211513,5053
28547,Nobunaga-kun no Jitensha no Rule wo Mamoru no Ja,"Drama, Kids",short,1,7.0107054142750584,55
2569,Jungle Book Shounen Mowgli,"Adventure, Drama",medium,52,7.227508157405346,3035
14575,Minami-ke Omatase,"Comedy, Slice of Life",short,1,7.231818604838875,15050
5686,Himekishi Angelica,Restricted,short,2,6.278990801916508,2383
11269,Maken Liner 0011 Henshin Seyo!,"Action, Mecha, Sci-Fi",long,1,4.888906076527665,238
22943,Mugen Senshi Valis,"Action, Adventure, Fantasy",Special,1,5.6751574341130935,215
21295,Sore Ike! Anpanman: Tenohira wo Taiyou ni,"Comedy, Fantasy, Kids",long,1,7.414343626767116,77
471,To Heart 2,"Comedy, Drama, Harem, Romance, School, Slice of Life",medium,13,7.005053381725188,13877
30105,Fukashigi no Kazoekata,Kids,ONA,1,4.568262945465675,143
25609,Genki Genki Non-tan,"Kids, Music",medium,15,6.865708670540842,56
2189,Shin Seiki Inma Seiden,Restricted,short,6,6.124898970126018,1358
15045,Litchi DE Hikari Club,"Comedy, Drama, Horror, Psychological, Romance",medium,8,6.641598177895571,7597
29363,Watashi no Ashinaga Ojisan Specials,"Comedy, Romance, School, Shoujo, Slice of Life",Special,2,6.759483204798105,112
23575,Ikkyuu-san: Ooabare Yancha-hime,"Comedy, Historical, Kids",Special,1,6.456149364128164,71
1238,One Piece: Mamore! Saigo no Dai Butai,"Adventure, Comedy, Fantasy, Shounen",Special,1,7.350251777898457,16495
29747,Warai no Show Gakkou,"Comedy, Kids",medium,20,6.873904291494306,38
24773,Norasco,"Comedy, Slice of Life",ONA,Unknown,5.957202151812084,93
24751,Akuma no Riddle: Shousha wa Dare? Nukiuchi Test,"Action, Comedy, Ecchi, Shoujo Ai",Special,1,6.6836993231601465,19147
6377,Zan Sayonara Zetsubou Sensei,"Comedy, Parody, School",medium,13,6.942250058033833,55402
73,Full Metal Panic! The Second Raid,"Action, Mecha, Military",medium,13,7.012436743724531,155340
32239,Shinsei Futanari Idol: Dekatamakei!,Restricted,short,2,6.000254119167666,1804
12765,Yuuyake Banchou,Action,medium,26,6.9862388000998985,109
26287,Tomoko-chan to Watashi,"Comedy, Kids, School",short,1,6.7576794206738935,52
15633,Code:Breaker OVA,"Action, Comedy, Ecchi, School, Shounen, Super Power, Supernatural",short,3,6.956437075737096,17814
339,Serial Experiments Lain,"Dementia, Drama, Mystery, Psychological, Sci-Fi, Supernatural",medium,13,7.144804353304858,215829
7276,Natsumushi The Animation,Restricted,short,2,6.520672879723344,3044
4606,Tsuki Kagerou,"Restricted, Yuri",short,3,5.662699623037285,890
10354,Kakomareta Sekai,Drama,ONA,1,6.038961502705346,786
3303,Momiji,"Restricted, School",short,4,6.106512775907293,1506
1440,Ninja Mono,"Adventure, Comedy, Shounen, Supernatural",short,2,6.460189898736472,1651
10297,Shin Koihime†Musou: Otome Tairan OVA,"Comedy, School",short,1,6.537097640223989,3709
32956,Ahare! Meisaku-kun,"Comedy, Kids, Parody, School",medium,39,7.511610884855345,115
34279,Grancrest Senki,"Action, Fantasy",,Unknown,5.906822533094527,360
3976,Mamahaha,"Drama, Restricted, Romance",short,2,6.10536094205037,1546
4129,Mahou no Tenshi Creamy Mami: Curtain Call,"Comedy, Music, Shoujo",Music,1,5.423458126644331,298
8416,Bonobono,Comedy,long,1,5.4122074101293,148
11859,Queen&#039;s Blade: Rebellion,"Action, Adventure, Ecchi, Fantasy",medium,12,6.590364301259244,21706
21163,Oni no Ko to Yuki Usagi,"Demons, Fantasy, Kids",long,1,6.233911311039897,131
2635,Doraemon: Featherplace,"Comedy, Fantasy, Kids, Sci-Fi, Shounen",Special,1,6.5291104725755265,430
332,Dokidoki Densetsu: Mahoujin Guru Guru,"Adventure, Comedy, Fantasy, Magic, Shounen",medium,38,6.996597719041895,1625
2987,Ginga Hyouryuu Vifam,"Action, Adventure, Mecha, Sci-Fi",medium,46,6.947441373661657,1329
5108,Ryuusei Tenshi Primaveil,Restricted,short,1,5.406281328089472,590
5455,Saimin Jutsu The Animation 2nd,Restricted,short,2,6.2977744004653005,2209
30173,Fruity Samurai,"Action, Comedy, Historical, Samurai",medium,13,5.772124905674247,134
28169,Buta no Gotoki Sanzoku ni Torawarete Shojo wo Ubawareru Kyonyuu Himekishi &amp; Onna Senshi,Restricted,short,Unknown,6.606893030260211,1992
13639,Hi no Youjin,"Historical, Slice of Life",long,1,6.887777229359922,3757
8220,Baby Felix,"Comedy, Kids",medium,65,6.154332369897821,240
3401,Aru Tabibito no Nikki Specials,"Adventure, Fantasy",Special,3,6.739826470722452,5473
30029,Video Ehonkan Sekai Meisaku Douwa,"Adventure, Comedy, Fantasy, Historical, Kids, Magic, Sci-Fi, Space, Supernatural",short,26,7.830421878119717,66
15577,Hello Kitty no Fushigi no Kuni no Alice,"Fantasy, Kids",short,1,6.173258025579756,240
19557,"Anpanman to Hajime yo! Iro, Kazu, Katachi Wakarukana Iro, Katachi",Kids,Special,1,6.611637027990215,120
25979,Sheep in the Island,Comedy,Special,2,5.9925766729819445,67
2066,Gall Force: The Revolution,"Action, Adventure, Mecha, Military, Sci-Fi, Space",short,4,6.039964524067738,686
16648,Youchien Senshi: Hanamaru Girls,"Action, Comedy, Kids",Special,3,6.2575293632116376,1147
30176,Kujira,Adventure,long,1,7.170421079129287,77
26337,Minna no Doutoku,"Drama, Fantasy, Historical, Kids, School",short,6,8.027004306466946,41
16187,"Marriage Blue: &quot;Konyakusha ga Iru no ni, Doushite Konna Otoko ni......&quot;",Restricted,short,1,6.062430386565192,1755
14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,"Comedy, Drama, Romance, School",medium,13,7.155115650368961,353876
